year_start,year_end,agecategory,sex,strata,cs,qsqv_1,qscv_1
10,11,55,female,non-maori,0.19130507372325,0.0637042191185834,0.0764450629423001
10,11,60,female,non-maori,0.19608738478537602,0.0658118788245793,0.0789742545894951
10,11,65,female,non-maori,0.209034315514467,0.0704189918191465,0.0845027901829758
10,11,70,female,non-maori,0.22677372638259002,0.0757220851533176,0.0908665021839811
10,11,75,female,non-maori,0.169873708217392,0.0993155038856356,0.11917860466276299
10,11,80,female,non-maori,0.203599443589468,0.10266384190456401,0.12319661028547699
10,11,85,female,non-maori,0.3432892308362439,0.11349060981053999,0.136188731772648
10,11,90,female,non-maori,0.48105714903477104,0.121276581946244,0.145531898335492
10,11,95,female,non-maori,0.685633679328969,0.133802873032287,0.16056344763874403
10,11,100,female,non-maori,0.648013574164079,0.15090292083451,0.18108350500141102
10,11,105,female,non-maori,0.648013574164079,0.15090292083451,0.18108350500141102
10,11,0,male,maori,0.1729,0.0776,0.0939
10,11,5,male,maori,0.1299,0.0752,0.091
10,11,10,male,maori,0.1231,0.0748,0.0905
10,11,15,male,maori,0.1231,0.0748,0.0905
10,11,20,male,maori,0.1231,0.0748,0.0905
10,11,25,male,maori,0.1231,0.0748,0.0905
10,11,30,male,maori,0.1231,0.0748,0.0905
10,11,35,male,maori,0.1231,0.0748,0.0905
10,11,40,male,maori,0.1231,0.0748,0.0905
10,11,45,male,maori,0.1174,0.0746,0.0902
10,11,50,male,maori,0.1122,0.0743,0.0899
10,11,55,male,maori,0.247385509754173,0.0791987169053217,0.09503846028638599
10,11,60,male,maori,0.221236015130375,0.0795446899331177,0.0954536279197412
10,11,65,male,maori,0.18384803104619898,0.0798182562848068,0.0957819075417681
10,11,70,male,maori,0.160416073766525,0.0797954833382418,0.0957545800058902
10,11,75,male,maori,0.07400000000000001,0.1103,0.1324
10,11,80,male,maori,0.0684,0.1097,0.1316
10,11,85,male,maori,0.0606,0.1079,0.1294
10,11,90,male,maori,0.0483,0.1039,0.1247
10,11,95,male,maori,0.0371,0.0995,0.1194
10,11,100,male,maori,0.0188,0.0909,0.1091
10,11,105,male,maori,0.0666,0.0868,0.1042
10,11,0,male,non-maori,0.05,0.0434,0.0521
10,11,5,male,non-maori,0.0514,0.0413,0.0496
10,11,10,male,non-maori,0.0521,0.0411,0.0494
10,11,15,male,non-maori,0.0521,0.0411,0.0494
10,11,20,male,non-maori,0.0521,0.0411,0.0494
10,11,25,male,non-maori,0.0521,0.0411,0.0494
10,11,30,male,non-maori,0.0521,0.0411,0.0494
10,11,35,male,non-maori,0.0529,0.0411,0.0493
10,11,40,male,non-maori,0.0521,0.0411,0.0494
10,11,45,male,non-maori,0.0521,0.0411,0.0494
10,11,50,male,non-maori,0.0548,0.0411,0.0493
10,11,55,male,non-maori,0.0304,0.05,0.06
10,11,60,male,non-maori,0.031,0.0524,0.0628
10,11,65,male,non-maori,0.0312,0.053,0.0636
10,11,70,male,non-maori,0.0321,0.0565,0.0678
10,11,75,male,non-maori,0.086,0.0641,0.077
10,11,80,male,non-maori,0.0971,0.0668,0.0802
10,11,85,male,non-maori,0.1064,0.0689,0.0827
10,11,90,male,non-maori,0.1354,0.075,0.09
10,11,95,male,non-maori,0.1619,0.0799,0.0959
10,11,100,male,non-maori,0.1619,0.0799,0.0959
10,11,105,male,non-maori,0.2229,0.0851,0.1021
11,12,0,female,maori,0.096,0.0517,0.0625
11,12,5,female,maori,0.0633,0.0545,0.066
11,12,10,female,maori,0.0534,0.0561,0.0679
11,12,15,female,maori,0.0534,0.0561,0.0679
11,12,20,female,maori,0.0534,0.0561,0.0679
11,12,25,female,maori,0.0534,0.0561,0.0679
11,12,30,female,maori,0.0534,0.0561,0.0679
11,12,35,female,maori,0.0534,0.0561,0.0679
11,12,40,female,maori,0.0534,0.0561,0.0679
11,12,45,female,maori,0.0534,0.0561,0.0679
11,12,50,female,maori,0.0501,0.057,0.069
11,12,55,female,maori,0.806966813022227,0.0786514486262602,0.0943817383515123
11,12,60,female,maori,0.7988388423139341,0.0823459807663938,0.0988151769196726
11,12,65,female,maori,0.7813072135828809,0.0903149029168721,0.10837788350024599
11,12,70,female,maori,0.7628897314009281,0.0986864857268509,0.11842378287222098
11,12,75,female,maori,0.6607928669395091,0.123303264204836,0.147963917045803
11,12,80,female,maori,0.690863418073745,0.131425719057388,0.157710862868866
11,12,85,female,maori,0.6645095270197,0.143404760445591,0.172085712534709
11,12,90,female,maori,0.643406250835031,0.152997158711349,0.18359659045361898
11,12,95,female,maori,0.6186180908454549,0.16426450416115698,0.19711740499338798
11,12,100,female,maori,0.600085733920585,0.17268830276337102,0.20722596331604504
11,12,105,female,maori,0.59484206512876,0.175071788577836,0.21008614629340303
11,12,0,female,non-maori,0.0298,0.0444,0.0533
11,12,5,female,non-maori,0.0171,0.0429,0.0515
11,12,10,female,non-maori,0.0195,0.0428,0.0514
11,12,15,female,non-maori,0.0195,0.0428,0.0514
11,12,20,female,non-maori,0.0195,0.0428,0.0514
11,12,25,female,non-maori,0.0195,0.0428,0.0514
11,12,30,female,non-maori,0.0195,0.0428,0.0514
11,12,35,female,non-maori,0.0195,0.0428,0.0514
11,12,40,female,non-maori,0.0195,0.0428,0.0514
11,12,45,female,non-maori,0.0195,0.0428,0.0514
11,12,50,female,non-maori,0.0195,0.0428,0.0514
11,12,55,female,non-maori,0.19361758447047503,0.0647465501192837,0.0776958601431404
11,12,60,female,non-maori,0.19889846038054101,0.0669277418361664,0.0803132902033996
11,12,65,female,non-maori,0.212946818804487,0.0716323348661317,0.0859588018393581
11,12,70,female,non-maori,0.23205958588809603,0.077150413215623,0.0925804958587476
11,12,75,female,non-maori,0.186091824209455,0.100976265640656,0.121171518768787
11,12,80,female,non-maori,0.22250453191374697,0.104378108376676,0.125253730052011
11,12,85,female,non-maori,0.37383427333238295,0.11541037360595201,0.138492448327143
11,12,90,female,non-maori,0.522914917136539,0.123296435013991,0.147955722016789
11,12,95,female,non-maori,0.680787032135977,0.136005894483647,0.16320707338037602
11,12,100,female,non-maori,0.734455016166183,0.11161135628809898,0.133933627545718
11,12,105,female,non-maori,0.734455016166183,0.11161135628809898,0.133933627545718
11,12,0,male,maori,0.1729,0.0776,0.0939
11,12,5,male,maori,0.1299,0.0752,0.091
11,12,10,male,maori,0.1174,0.0746,0.0902
11,12,15,male,maori,0.1174,0.0746,0.0902
11,12,20,male,maori,0.1174,0.0746,0.0902
11,12,25,male,maori,0.1174,0.0746,0.0902
11,12,30,male,maori,0.1174,0.0746,0.0902
11,12,35,male,maori,0.1174,0.0746,0.0902
11,12,40,male,maori,0.1174,0.0746,0.0902
11,12,45,male,maori,0.1122,0.0743,0.0899
11,12,50,male,maori,0.1073,0.0741,0.0896
11,12,55,male,maori,0.23416510894423898,0.0793920813646639,0.0952704976375967
11,12,60,male,maori,0.20841240794853103,0.0796555427194822,0.0955866512633786
11,12,65,male,maori,0.171989356244134,0.0798305357873068,0.0957966429447682
11,12,70,male,maori,0.14910438277372398,0.0797122096279904,0.0956546515535885
11,12,75,male,maori,0.0727,0.1103,0.1323
11,12,80,male,maori,0.0666,0.1093,0.1312
11,12,85,male,maori,0.0583,0.1072,0.1287
11,12,90,male,maori,0.0456,0.1029,0.1235
11,12,95,male,maori,0.0341,0.0982,0.1179
11,12,100,male,maori,0.0157,0.0893,0.1072
11,12,105,male,maori,0.071,0.0869,0.1042
11,12,0,male,non-maori,0.05,0.0434,0.0521
11,12,5,male,non-maori,0.0514,0.0413,0.0496
11,12,10,male,non-maori,0.0529,0.0411,0.0493
11,12,15,male,non-maori,0.0529,0.0411,0.0493
11,12,20,male,non-maori,0.0529,0.0411,0.0493
11,12,25,male,non-maori,0.0529,0.0411,0.0493
11,12,30,male,non-maori,0.0529,0.0411,0.0493
11,12,35,male,non-maori,0.0538,0.0411,0.0493
11,12,40,male,non-maori,0.0529,0.0411,0.0493
11,12,45,male,non-maori,0.0529,0.0411,0.0493
11,12,50,male,non-maori,0.0558,0.0412,0.0495
11,12,55,male,non-maori,0.0306,0.0505,0.0607
11,12,60,male,non-maori,0.0312,0.053,0.0636
11,12,65,male,non-maori,0.0314,0.0536,0.0644
11,12,70,male,non-maori,0.0322,0.0573,0.0687
11,12,75,male,non-maori,0.0887,0.0648,0.0778
11,12,80,male,non-maori,0.1002,0.0675,0.081
11,12,85,male,non-maori,0.1097,0.0697,0.0836
11,12,90,male,non-maori,0.1395,0.0758,0.091
11,12,95,male,non-maori,0.1667,0.0808,0.09699999999999999
11,12,100,male,non-maori,0.1667,0.0808,0.09699999999999999
11,12,105,male,non-maori,0.2334,0.0816,0.0979
12,13,0,female,maori,0.096,0.0517,0.0625
12,13,5,female,maori,0.0633,0.0545,0.066
12,13,10,female,maori,0.0501,0.057,0.069
12,13,15,female,maori,0.0501,0.057,0.069
12,13,20,female,maori,0.0501,0.057,0.069
12,13,25,female,maori,0.0501,0.057,0.069
12,13,30,female,maori,0.0501,0.057,0.069
12,13,35,female,maori,0.0501,0.057,0.069
12,13,40,female,maori,0.0501,0.057,0.069
12,13,45,female,maori,0.0501,0.057,0.069
12,13,50,female,maori,0.0472,0.0579,0.0701
12,13,55,female,maori,0.8029141560923501,0.080493565412568,0.0965922784950816
12,13,60,female,maori,0.7944891544377729,0.0843231116191942,0.10118773394303301
12,13,65,female,maori,0.776868500843149,0.0923324996167504,0.11079899954010099
12,13,70,female,maori,0.758177685795891,0.100828324638231,0.12099398956587801
12,13,75,female,maori,0.696067511664917,0.125320208710687,0.150384250452824
12,13,80,female,maori,0.686347275678747,0.13347851105511502,0.160174213266138
12,13,85,female,maori,0.6603365296485649,0.14530157743247102,0.174361892918965
12,13,90,female,maori,0.63931391672772,0.154857310578309,0.18582877269397102
12,13,95,female,maori,0.614523405820018,0.16612572462726402,0.199350869552717
12,13,100,female,maori,0.599082966631134,0.17314410607675698,0.20777292729210897
12,13,105,female,maori,0.593704106228865,0.17558904262324299,0.21070685114789198
12,13,0,female,non-maori,0.0298,0.0444,0.0533
12,13,5,female,non-maori,0.0171,0.0429,0.0515
12,13,10,female,non-maori,0.0184,0.0429,0.0515
12,13,15,female,non-maori,0.0184,0.0429,0.0515
12,13,20,female,non-maori,0.0184,0.0429,0.0515
12,13,25,female,non-maori,0.0184,0.0429,0.0515
12,13,30,female,non-maori,0.0184,0.0429,0.0515
12,13,35,female,non-maori,0.0184,0.0429,0.0515
12,13,40,female,non-maori,0.0184,0.0429,0.0515
12,13,45,female,non-maori,0.0184,0.0429,0.0515
12,13,50,female,non-maori,0.0184,0.0429,0.0515
12,13,55,female,non-maori,0.19608738478537602,0.0658118788245793,0.0789742545894951
12,13,60,female,non-maori,0.20198905953706198,0.068067204527609,0.0816806454331307
12,13,65,female,non-maori,0.21723020923791397,0.0729641388178053,0.0875569665813663
12,13,70,female,non-maori,0.23771146808945498,0.0786131764171172,0.0943358117005406
12,13,75,female,non-maori,0.203599443589468,0.10266384190456401,0.12319661028547699
12,13,80,female,non-maori,0.243081469607585,0.106118895294533,0.12734267435344
12,13,85,female,non-maori,0.406766244772294,0.117333933910075,0.14080072069209001
12,13,90,female,non-maori,0.568455710058129,0.125349226344079,0.15041907161289497
12,13,95,female,non-maori,0.6759025486111819,0.138226114267644,0.16587133712117302
12,13,100,female,non-maori,0.6433986323319499,0.153000621667295,0.18360074600075502
12,13,105,female,non-maori,0.6433986323319499,0.153000621667295,0.18360074600075502
12,13,0,male,maori,0.1729,0.0776,0.0939
12,13,5,male,maori,0.1299,0.0752,0.091
12,13,10,male,maori,0.1122,0.0743,0.0899
12,13,15,male,maori,0.1122,0.0743,0.0899
12,13,20,male,maori,0.1122,0.0743,0.0899
12,13,25,male,maori,0.1122,0.0743,0.0899
12,13,30,male,maori,0.1122,0.0743,0.0899
12,13,35,male,maori,0.1122,0.0743,0.0899
12,13,40,male,maori,0.1122,0.0743,0.0899
12,13,45,male,maori,0.1073,0.0741,0.0896
12,13,50,male,maori,0.1028,0.0738,0.0893
12,13,55,male,maori,0.221236015130375,0.0795446899331177,0.0954536279197412
12,13,60,male,maori,0.195989655718766,0.0797595931082586,0.0957115117299103
12,13,65,male,maori,0.160416073766525,0.0797954833382418,0.0957545800058902
12,13,70,male,maori,0.13811617950458402,0.0796361983268996,0.0955634379922795
12,13,75,male,maori,0.0717,0.1102,0.1322
12,13,80,male,maori,0.0646,0.1089,0.1307
12,13,85,male,maori,0.0559,0.1065,0.1278
12,13,90,male,maori,0.0428,0.1018,0.1222
12,13,95,male,maori,0.0311,0.0969,0.1162
12,13,100,male,maori,0.0168,0.0877,0.1052
12,13,105,male,maori,0.1283,0.0869,0.1043
12,13,0,male,non-maori,0.05,0.0434,0.0521
12,13,5,male,non-maori,0.0514,0.0413,0.0496
12,13,10,male,non-maori,0.0538,0.0411,0.0493
12,13,15,male,non-maori,0.0538,0.0411,0.0493
12,13,20,male,non-maori,0.0538,0.0411,0.0493
12,13,25,male,non-maori,0.0538,0.0411,0.0493
12,13,30,male,non-maori,0.0538,0.0411,0.0493
12,13,35,male,non-maori,0.0548,0.0411,0.0493
12,13,40,male,non-maori,0.0538,0.0411,0.0493
12,13,45,male,non-maori,0.0538,0.0411,0.0493
12,13,50,male,non-maori,0.0567,0.0413,0.0496
12,13,55,male,non-maori,0.0307,0.0511,0.0614
12,13,60,male,non-maori,0.0314,0.0536,0.0644
12,13,65,male,non-maori,0.0316,0.0543,0.0651
12,13,70,male,non-maori,0.0324,0.057999999999999996,0.0696
12,13,75,male,non-maori,0.0914,0.0655,0.0786
12,13,80,male,non-maori,0.1032,0.0682,0.0818
12,13,85,male,non-maori,0.113,0.0704,0.0845
12,13,90,male,non-maori,0.1437,0.0766,0.0919
12,13,95,male,non-maori,0.1717,0.0817,0.098
12,13,100,male,non-maori,0.1717,0.0817,0.098
12,13,105,male,non-maori,0.2441,0.0781,0.0938
13,14,0,female,maori,0.096,0.0517,0.0625
13,14,5,female,maori,0.0633,0.0545,0.066
13,14,10,female,maori,0.0472,0.0579,0.0701
13,14,15,female,maori,0.0472,0.0579,0.0701
13,14,20,female,maori,0.0472,0.0579,0.0701
13,14,25,female,maori,0.0472,0.0579,0.0701
13,14,30,female,maori,0.0472,0.0579,0.0701
13,14,35,female,maori,0.0472,0.0579,0.0701
13,14,40,female,maori,0.0472,0.0579,0.0701
13,14,45,female,maori,0.0472,0.0579,0.0701
13,14,50,female,maori,0.0446,0.0589,0.0712
13,14,55,female,maori,0.7988388423139341,0.0823459807663938,0.0988151769196726
13,14,60,female,maori,0.7901174157508759,0.0863102655677837,0.10357231868134
13,14,65,female,maori,0.7722347116664592,0.0944387674243366,0.11332652090920402
13,14,70,female,maori,0.7534386684876959,0.10298242341468401,0.12357890809762
13,14,75,female,maori,0.699837964226681,0.127346379896963,0.15281565587635598
13,14,80,female,maori,0.682025132434974,0.13544312162046698,0.16253174594456
13,14,85,female,maori,0.656139875040934,0.147209147708666,0.176650977250399
13,14,90,female,maori,0.6351960022830639,0.156729089871335,0.188074907845602
13,14,95,female,maori,0.610397261221045,0.168001244899525,0.20160149387943
13,14,100,female,maori,0.598060925584486,0.17360867018887,0.20833040422664398
13,14,105,female,maori,0.593521642691329,0.17567198059485,0.21080637671382002
13,14,0,female,non-maori,0.0298,0.0444,0.0533
13,14,5,female,non-maori,0.0171,0.0429,0.0515
13,14,10,female,non-maori,0.0173,0.0431,0.0517
13,14,15,female,non-maori,0.0173,0.0431,0.0517
13,14,20,female,non-maori,0.0173,0.0431,0.0517
13,14,25,female,non-maori,0.0173,0.0431,0.0517
13,14,30,female,non-maori,0.0173,0.0431,0.0517
13,14,35,female,non-maori,0.0173,0.0431,0.0517
13,14,40,female,non-maori,0.0173,0.0431,0.0517
13,14,45,female,non-maori,0.0173,0.0431,0.0517
13,14,50,female,non-maori,0.0173,0.0431,0.0517
13,14,55,female,non-maori,0.19889846038054101,0.0669277418361664,0.0803132902033996
13,14,60,female,non-maori,0.205365281852821,0.0692307852271484,0.0830769422725781
13,14,65,female,non-maori,0.221835099671848,0.0743270317383076,0.0891924380859691
13,14,70,female,non-maori,0.243737455684857,0.08011013000947001,0.09613215601136399
13,14,75,female,non-maori,0.22250453191374697,0.104378108376676,0.125253730052011
13,14,80,female,non-maori,0.265276396436454,0.10791621520300802,0.129499458243609
13,14,85,female,non-maori,0.44242770832835204,0.11928921773638,0.143147061283656
13,14,90,female,non-maori,0.6177030190673399,0.127410573288188,0.152892687945825
13,14,95,female,non-maori,0.67093154300715,0.14048566226947698,0.168582794723373
13,14,100,female,non-maori,0.659077597794141,0.14587381918448097,0.17504858302137805
13,14,105,female,non-maori,0.659077597794141,0.14587381918448097,0.17504858302137805
13,14,0,male,maori,0.1729,0.0776,0.0939
13,14,5,male,maori,0.1299,0.0752,0.091
13,14,10,male,maori,0.1073,0.0741,0.0896
13,14,15,male,maori,0.1073,0.0741,0.0896
13,14,20,male,maori,0.1073,0.0741,0.0896
13,14,25,male,maori,0.1073,0.0741,0.0896
13,14,30,male,maori,0.1073,0.0741,0.0896
13,14,35,male,maori,0.1073,0.0741,0.0896
13,14,40,male,maori,0.1073,0.0741,0.0896
13,14,45,male,maori,0.1028,0.0738,0.0893
13,14,50,male,maori,0.0979,0.0736,0.08900000000000001
13,14,55,male,maori,0.20841240794853103,0.0796555427194822,0.0955866512633786
13,14,60,male,maori,0.18384803104619898,0.0798182562848068,0.0957819075417681
13,14,65,male,maori,0.14910438277372398,0.0797122096279904,0.0956546515535885
13,14,70,male,maori,0.127416936054896,0.07951204267888999,0.095414451214668
13,14,75,male,maori,0.0701,0.11,0.132
13,14,80,male,maori,0.0628,0.1085,0.1301
13,14,85,male,maori,0.0534,0.1057,0.1269
13,14,90,male,maori,0.0399,0.1007,0.1208
13,14,95,male,maori,0.0281,0.0955,0.1145
13,14,100,male,maori,0.0573,0.0862,0.1034
13,14,105,male,maori,0.0516,0.0628,0.0753
13,14,0,male,non-maori,0.05,0.0434,0.0521
13,14,5,male,non-maori,0.0514,0.0413,0.0496
13,14,10,male,non-maori,0.0548,0.0411,0.0493
13,14,15,male,non-maori,0.0548,0.0411,0.0493
13,14,20,male,non-maori,0.0548,0.0411,0.0493
13,14,25,male,non-maori,0.0548,0.0411,0.0493
13,14,30,male,non-maori,0.0548,0.0411,0.0493
13,14,35,male,non-maori,0.0558,0.0412,0.0495
13,14,40,male,non-maori,0.0548,0.0411,0.0493
13,14,45,male,non-maori,0.0548,0.0411,0.0493
13,14,50,male,non-maori,0.0578,0.0415,0.0499
13,14,55,male,non-maori,0.0309,0.0518,0.0621
13,14,60,male,non-maori,0.0316,0.0543,0.0651
13,14,65,male,non-maori,0.0317,0.055,0.066
13,14,70,male,non-maori,0.0326,0.0588,0.0706
13,14,75,male,non-maori,0.0942,0.0661,0.0794
13,14,80,male,non-maori,0.1064,0.0689,0.0827
13,14,85,male,non-maori,0.1165,0.0712,0.0854
13,14,90,male,non-maori,0.1481,0.0774,0.0929
13,14,95,male,non-maori,0.1768,0.0826,0.0991
13,14,100,male,non-maori,0.1768,0.0826,0.0991
13,14,105,male,non-maori,0.2819,0.0746,0.0896
14,15,0,female,maori,0.096,0.0517,0.0625
14,15,5,female,maori,0.0633,0.0545,0.066
14,15,10,female,maori,0.0446,0.0589,0.0712
14,15,15,female,maori,0.0446,0.0589,0.0712
14,15,20,female,maori,0.0446,0.0589,0.0712
14,15,25,female,maori,0.0446,0.0589,0.0712
14,15,30,female,maori,0.0446,0.0589,0.0712
14,15,35,female,maori,0.0446,0.0589,0.0712
14,15,40,female,maori,0.0446,0.0589,0.0712
14,15,45,female,maori,0.0446,0.0589,0.0712
14,15,50,female,maori,0.0404,0.0598,0.0724
14,15,55,female,maori,0.7944891544377729,0.0843231116191942,0.10118773394303301
14,15,60,female,maori,0.785723475782597,0.0883075110079105,0.10596901320949301
14,15,65,female,maori,0.7675752608472951,0.0965566996148657,0.115868039537839
14,15,70,female,maori,0.7486953703385891,0.105138468027914,0.126166161633497
14,15,75,female,maori,0.695360460655977,0.129381608792738,0.155257930551285
14,15,80,female,maori,0.6776802679303969,0.137418060031638,0.164901672037965
14,15,85,female,maori,0.651919420544927,0.14912753611594198,0.17895304333913103
14,15,90,female,maori,0.63105196042072,0.15861274526330899,0.19033529431597102
14,15,95,female,maori,0.606238031102681,0.16989180404423598,0.203870164853083
14,15,100,female,maori,0.597016064854869,0.17408360688414998,0.20890032826098104
14,15,105,female,maori,0.594815947185963,0.175083660370017,0.21010039244401998
14,15,0,female,non-maori,0.0298,0.0444,0.0533
14,15,5,female,non-maori,0.0171,0.0429,0.0515
14,15,10,female,non-maori,0.0164,0.0432,0.0519
14,15,15,female,non-maori,0.0164,0.0432,0.0519
14,15,20,female,non-maori,0.0164,0.0432,0.0519
14,15,25,female,non-maori,0.0164,0.0432,0.0519
14,15,30,female,non-maori,0.0164,0.0432,0.0519
14,15,35,female,non-maori,0.0164,0.0432,0.0519
14,15,40,female,non-maori,0.0164,0.0432,0.0519
14,15,45,female,non-maori,0.0164,0.0432,0.0519
14,15,50,female,non-maori,0.0164,0.0432,0.0519
14,15,55,female,non-maori,0.20198905953706198,0.068067204527609,0.0816806454331307
14,15,60,female,non-maori,0.209034315514467,0.0704189918191465,0.0845027901829758
14,15,65,female,non-maori,0.22677372638259002,0.0757220851533176,0.0908665021839811
14,15,70,female,non-maori,0.25015877064421105,0.0816439612752642,0.09797275353031698
14,15,75,female,non-maori,0.243081469607585,0.106118895294533,0.12734267435344
14,15,80,female,non-maori,0.289271168000314,0.109743781404813,0.131692537685776
14,15,85,female,non-maori,0.48105714903477104,0.121276581946244,0.145531898335492
14,15,90,female,non-maori,0.67112661654735,0.129506123880324,0.155407348656388
14,15,95,female,non-maori,0.6658705600891429,0.14278610905039002,0.171343330860468
14,15,100,female,non-maori,0.6750617285461611,0.138608305206291,0.16632996624754903
14,15,105,female,non-maori,0.6750617285461611,0.138608305206291,0.16632996624754903
14,15,0,male,maori,0.1729,0.0776,0.0939
14,15,5,male,maori,0.1299,0.0752,0.091
14,15,10,male,maori,0.1028,0.0738,0.0893
14,15,15,male,maori,0.1028,0.0738,0.0893
14,15,20,male,maori,0.1028,0.0738,0.0893
14,15,25,male,maori,0.1028,0.0738,0.0893
14,15,30,male,maori,0.1028,0.0738,0.0893
14,15,35,male,maori,0.1028,0.0738,0.0893
14,15,40,male,maori,0.1028,0.0738,0.0893
14,15,45,male,maori,0.0979,0.0736,0.08900000000000001
14,15,50,male,maori,0.0937,0.0734,0.0888
14,15,55,male,maori,0.195989655718766,0.0797595931082586,0.0957115117299103
14,15,60,male,maori,0.171989356244134,0.0798305357873068,0.0957966429447682
14,15,65,male,maori,0.13811617950458402,0.0796361983268996,0.0955634379922795
14,15,70,male,maori,0.11701050990669601,0.0793392022613566,0.0952070427136279
14,15,75,male,maori,0.0684,0.1097,0.1316
14,15,80,male,maori,0.0606,0.1079,0.1294
14,15,85,male,maori,0.051,0.1049,0.1259
14,15,90,male,maori,0.0371,0.0995,0.1194
14,15,95,male,maori,0.025,0.094,0.1128
14,15,100,male,maori,0.0622,0.0867,0.1041
14,15,105,male,maori,0.0944,0.087,0.1045
14,15,0,male,non-maori,0.05,0.0434,0.0521
14,15,5,male,non-maori,0.0514,0.0413,0.0496
14,15,10,male,non-maori,0.0558,0.0412,0.0495
14,15,15,male,non-maori,0.0558,0.0412,0.0495
14,15,20,male,non-maori,0.0558,0.0412,0.0495
14,15,25,male,non-maori,0.0558,0.0412,0.0495
14,15,30,male,non-maori,0.0558,0.0412,0.0495
14,15,35,male,non-maori,0.0567,0.0413,0.0496
14,15,40,male,non-maori,0.0558,0.0412,0.0495
14,15,45,male,non-maori,0.0558,0.0412,0.0495
14,15,50,male,non-maori,0.0589,0.0418,0.0501
14,15,55,male,non-maori,0.031,0.0524,0.0628
14,15,60,male,non-maori,0.0317,0.055,0.066
14,15,65,male,non-maori,0.0319,0.0557,0.0669
14,15,70,male,non-maori,0.0328,0.0596,0.0715
14,15,75,male,non-maori,0.0971,0.0668,0.0802
14,15,80,male,non-maori,0.1097,0.0697,0.0836
14,15,85,male,non-maori,0.1201,0.0719,0.0863
14,15,90,male,non-maori,0.1526,0.0782,0.0939
14,15,95,male,non-maori,0.1835,0.0836,0.1003
14,15,100,male,non-maori,0.1835,0.0836,0.1003
14,15,105,male,non-maori,0.28600000000000003,0.0669,0.0803
15,16,0,female,maori,0.096,0.0517,0.0625
15,16,5,female,maori,0.0633,0.0545,0.066
15,16,10,female,maori,0.0446,0.0589,0.0712
15,16,15,female,maori,0.0404,0.0598,0.0724
15,16,20,female,maori,0.0404,0.0598,0.0724
15,16,25,female,maori,0.0404,0.0598,0.0724
15,16,30,female,maori,0.0404,0.0598,0.0724
15,16,35,female,maori,0.0404,0.0598,0.0724
15,16,40,female,maori,0.0404,0.0598,0.0724
15,16,45,female,maori,0.0404,0.0598,0.0724
15,16,50,female,maori,0.0404,0.0598,0.0724
15,16,55,female,maori,0.038,0.061,0.0738
15,16,60,female,maori,0.7901174157508759,0.0863102655677837,0.10357231868134
15,16,65,female,maori,0.7813072135828809,0.0903149029168721,0.10837788350024599
15,16,70,female,maori,0.7628897314009281,0.0986864857268509,0.11842378287222098
15,16,75,female,maori,0.743924014541475,0.107307266117511,0.128768719341014
15,16,80,female,maori,0.690863418073745,0.131425719057388,0.157710862868866
15,16,85,female,maori,0.6733127111981879,0.139403313091733,0.16728397571007902
15,16,90,female,maori,0.647674955431592,0.151056838440185,0.18126820612822198
15,16,95,female,maori,0.626881109314724,0.16050858667512502,0.19261030401014997
15,16,100,female,maori,0.6020461858145251,0.17179718826612497,0.20615662591935002
15,16,105,female,maori,0.595944517386101,0.174570673915409,0.20948480869849
15,16,0,female,non-maori,0.0298,0.0444,0.0533
15,16,5,female,non-maori,0.0171,0.0429,0.0515
15,16,10,female,non-maori,0.0164,0.0432,0.0519
15,16,15,female,non-maori,0.0154,0.0434,0.0521
15,16,20,female,non-maori,0.0154,0.0434,0.0521
15,16,25,female,non-maori,0.0154,0.0434,0.0521
15,16,30,female,non-maori,0.0154,0.0434,0.0521
15,16,35,female,non-maori,0.0154,0.0434,0.0521
15,16,40,female,non-maori,0.0154,0.0434,0.0521
15,16,45,female,non-maori,0.0154,0.0434,0.0521
15,16,50,female,non-maori,0.0154,0.0434,0.0521
15,16,55,female,non-maori,0.0154,0.0434,0.0521
15,16,60,female,non-maori,0.205365281852821,0.0692307852271484,0.0830769422725781
15,16,65,female,non-maori,0.212946818804487,0.0716323348661317,0.0859588018393581
15,16,70,female,non-maori,0.23205958588809603,0.077150413215623,0.0925804958587476
15,16,75,female,non-maori,0.25699454485850504,0.0832160167816798,0.0998592201380158
15,16,80,female,non-maori,0.265276396436454,0.10791621520300802,0.129499458243609
15,16,85,female,non-maori,0.31521961587740005,0.111601829831265,0.133922195797517
15,16,90,female,non-maori,0.522914917136539,0.123296435013991,0.147955722016789
15,16,95,female,non-maori,0.690399466238604,0.13163660625518,0.157963927506216
15,16,100,female,non-maori,0.660715576346094,0.145129283479048,0.174155140174858
15,16,105,female,non-maori,0.691413483083126,0.13117568950767,0.157410827409204
15,16,0,male,maori,0.1729,0.0776,0.0939
15,16,5,male,maori,0.1299,0.0752,0.091
15,16,10,male,maori,0.1028,0.0738,0.0893
15,16,15,male,maori,0.0979,0.0736,0.08900000000000001
15,16,20,male,maori,0.0979,0.0736,0.08900000000000001
15,16,25,male,maori,0.0979,0.0736,0.08900000000000001
15,16,30,male,maori,0.0979,0.0736,0.08900000000000001
15,16,35,male,maori,0.0979,0.0736,0.08900000000000001
15,16,40,male,maori,0.0979,0.0736,0.08900000000000001
15,16,45,male,maori,0.0979,0.0736,0.08900000000000001
15,16,50,male,maori,0.0937,0.0734,0.0888
