year_start,year_end,agecategory,sex,strata,cscv,qsqv_1,qscv_1
10,11,55,female,maori,0.0449768570339711,0.0192048691216781,0.0192048691216781
10,11,60,female,maori,0.0441901647194884,0.020123391353142,0.020123391353142
10,11,65,female,maori,0.0426578196288927,0.0220768777519776,0.0220768777519776
10,11,70,female,maori,0.0411786103772689,0.0241391749037164,0.0241391749037164
10,11,75,female,maori,0.028854319130357,0.030297193796257005,0.030297193796257005
10,11,80,female,maori,0.0320398939122969,0.0323454021981844,0.0323454021981844
10,11,85,female,maori,0.0374896535761788,0.035349720458275,0.035349720458275
10,11,90,female,maori,0.042732836936002,0.0377642096100463,0.0377642096100463
10,11,95,female,maori,0.0500013906863527,0.0406042398611168,0.0406042398611168
10,11,100,female,maori,0.0585062740934697,0.0430599455210152,0.0430599455210152
10,11,105,female,maori,0.0666887749573095,0.0436426684788521,0.0436426684788521
10,11,0,female,non-maori,0.0227,0.0111,0.0111
10,11,5,female,non-maori,0.0236,0.0107,0.0107
10,11,10,female,non-maori,0.0238,0.0107,0.0107
10,11,15,female,non-maori,0.0238,0.0107,0.0107
10,11,20,female,non-maori,0.0238,0.0107,0.0107
10,11,25,female,non-maori,0.0238,0.0107,0.0107
10,11,30,female,non-maori,0.0238,0.0107,0.0107
10,11,35,female,non-maori,0.0238,0.0107,0.0107
10,11,40,female,non-maori,0.0238,0.0107,0.0107
10,11,45,female,non-maori,0.0238,0.0107,0.0107
10,11,50,female,non-maori,0.0238,0.0107,0.0107
10,11,55,female,non-maori,0.056939034731423,0.0159260547796458,0.0159260547796458
10,11,60,female,non-maori,0.0580889052951636,0.0164529697061448,0.0164529697061448
10,11,65,female,non-maori,0.0604587794785898,0.0176047479547866,0.0176047479547866
10,11,70,female,non-maori,0.0629253382804769,0.0189305212883294,0.0189305212883294
10,11,75,female,non-maori,0.0383061375647461,0.0248288759714089,0.0248288759714089
10,11,80,female,non-maori,0.0415478122099241,0.025665960476141003,0.025665960476141003
10,11,85,female,non-maori,0.05301363066492,0.028372652452634997,0.028372652452634997
10,11,90,female,non-maori,0.0623658922716233,0.0303191454865609,0.0303191454865609
10,11,95,female,non-maori,0.0795768105013795,0.0334507182580717,0.0334507182580717
10,11,100,female,non-maori,0.114695297040333,0.0377257302086274,0.0377257302086274
10,11,105,female,non-maori,0.114695297040333,0.0377257302086274,0.0377257302086274
10,11,0,male,maori,0.0225,0.0133,0.0194
10,11,5,male,maori,0.0258,0.0129,0.0188
10,11,10,male,maori,0.0266,0.0128,0.0187
10,11,15,male,maori,0.0266,0.0128,0.0187
10,11,20,male,maori,0.0266,0.0128,0.0187
10,11,25,male,maori,0.0266,0.0128,0.0187
10,11,30,male,maori,0.0266,0.0128,0.0187
10,11,35,male,maori,0.0266,0.0128,0.0187
10,11,40,male,maori,0.0266,0.0128,0.0187
10,11,45,male,maori,0.0273,0.0128,0.0186
10,11,50,male,maori,0.027999999999999997,0.0128,0.0186
10,11,55,male,maori,0.0561158448927869,0.0197996792263304,0.0197996792263304
10,11,60,male,maori,0.0570288430999121,0.0198861724832794,0.0198861724832794
10,11,65,male,maori,0.0583293981182055,0.0199545640712017,0.0199545640712017
10,11,70,male,maori,0.0591473697370818,0.0199488708345605,0.0199488708345605
10,11,75,male,maori,0.0276,0.0276,0.0276
10,11,80,male,maori,0.0326,0.0274,0.0274
10,11,85,male,maori,0.0384,0.027000000000000003,0.027000000000000003
10,11,90,male,maori,0.0464,0.026000000000000002,0.026000000000000002
10,11,95,male,maori,0.0535,0.0249,0.0249
10,11,100,male,maori,0.0652,0.0227,0.0227
10,11,105,male,maori,0.0758,0.0217,0.0217
10,11,0,male,non-maori,0.0251,0.0109,0.0109
10,11,5,male,non-maori,0.0294,0.0103,0.0103
10,11,10,male,non-maori,0.0303,0.0103,0.0103
10,11,15,male,non-maori,0.0303,0.0103,0.0103
10,11,20,male,non-maori,0.0303,0.0103,0.0103
10,11,25,male,non-maori,0.0303,0.0103,0.0103
10,11,30,male,non-maori,0.0303,0.0103,0.0103
10,11,35,male,non-maori,0.0313,0.0103,0.0103
10,11,40,male,non-maori,0.0303,0.0103,0.0103
10,11,45,male,non-maori,0.0303,0.0103,0.0103
10,11,50,male,non-maori,0.0332,0.0103,0.0103
10,11,55,male,non-maori,0.0367,0.0125,0.0125
10,11,60,male,non-maori,0.0389,0.0131,0.0131
10,11,65,male,non-maori,0.0394,0.0132,0.0132
10,11,70,male,non-maori,0.0422,0.0141,0.0141
10,11,75,male,non-maori,0.0714,0.016,0.016
10,11,80,male,non-maori,0.0785,0.0167,0.0167
10,11,85,male,non-maori,0.0843,0.0172,0.0172
10,11,90,male,non-maori,0.102,0.0188,0.0188
10,11,95,male,non-maori,0.1176,0.02,0.02
10,11,100,male,non-maori,0.1176,0.02,0.02
10,11,105,male,non-maori,0.1457,0.0213,0.0213
11,12,0,female,maori,0.0079,0.0089,0.0129
11,12,5,female,maori,0.0078,0.0094,0.0136
11,12,10,female,maori,0.0078,0.0096,0.013999999999999999
11,12,15,female,maori,0.0078,0.0096,0.013999999999999999
11,12,20,female,maori,0.0078,0.0096,0.013999999999999999
11,12,25,female,maori,0.0078,0.0096,0.013999999999999999
11,12,30,female,maori,0.0078,0.0096,0.013999999999999999
11,12,35,female,maori,0.0078,0.0096,0.013999999999999999
11,12,40,female,maori,0.0078,0.0096,0.013999999999999999
11,12,45,female,maori,0.0078,0.0096,0.013999999999999999
11,12,50,female,maori,0.0078,0.0098,0.0143
11,12,55,female,maori,0.0445817756588504,0.0196628621565651,0.0196628621565651
11,12,60,female,maori,0.0438019937312177,0.0205864951915985,0.0205864951915985
11,12,65,female,maori,0.0422831089187623,0.022578725729218,0.022578725729218
11,12,70,female,maori,0.0408168931945604,0.0246716214317127,0.0246716214317127
11,12,75,female,maori,0.0296197160244504,0.0308258160512089,0.0308258160512089
11,12,80,female,maori,0.0328897921606931,0.0328564297643471,0.0328564297643471
11,12,85,female,maori,0.0384841135139861,0.0358511901113978,0.0358511901113978
11,12,90,female,maori,0.0438663788684542,0.0382492896778374,0.0382492896778374
11,12,95,female,maori,0.0513277400955621,0.0410661260402892,0.0410661260402892
11,12,100,female,maori,0.0600582261694766,0.0431720756908427,0.0431720756908427
11,12,105,female,maori,0.0684577781000494,0.043767947144459,0.043767947144459
11,12,0,female,non-maori,0.0227,0.0111,0.0111
11,12,5,female,non-maori,0.0236,0.0107,0.0107
11,12,10,female,non-maori,0.0239,0.0107,0.0107
11,12,15,female,non-maori,0.0239,0.0107,0.0107
11,12,20,female,non-maori,0.0239,0.0107,0.0107
11,12,25,female,non-maori,0.0239,0.0107,0.0107
11,12,30,female,non-maori,0.0239,0.0107,0.0107
11,12,35,female,non-maori,0.0239,0.0107,0.0107
11,12,40,female,non-maori,0.0239,0.0107,0.0107
11,12,45,female,non-maori,0.0239,0.0107,0.0107
11,12,50,female,non-maori,0.0239,0.0107,0.0107
11,12,55,female,non-maori,0.0575110962868181,0.0161866375298209,0.0161866375298209
11,12,60,female,non-maori,0.058672519500622,0.0167319354590416,0.0167319354590416
11,12,65,female,non-maori,0.0610662036049198,0.0179080837165329,0.0179080837165329
11,12,70,female,non-maori,0.0635575437096747,0.0192876033039058,0.0192876033039058
11,12,75,female,non-maori,0.0398940623404986,0.0252440664101639,0.0252440664101639
11,12,80,female,non-maori,0.0432701158557808,0.026094527094169,0.026094527094169
11,12,85,female,non-maori,0.055211233005879996,0.0288525934014881,0.0288525934014881
11,12,90,female,non-maori,0.0649511789070257,0.0308241087534977,0.0308241087534977
11,12,95,female,non-maori,0.0828755505207021,0.0340014736209117,0.0340014736209117
11,12,100,female,non-maori,0.11944982243524699,0.0279028390720247,0.0279028390720247
11,12,105,female,non-maori,0.11944982243524699,0.0279028390720247,0.0279028390720247
11,12,0,male,maori,0.0225,0.0133,0.0194
11,12,5,male,maori,0.0258,0.0129,0.0188
11,12,10,male,maori,0.0273,0.0128,0.0186
11,12,15,male,maori,0.0273,0.0128,0.0186
11,12,20,male,maori,0.0273,0.0128,0.0186
11,12,25,male,maori,0.0273,0.0128,0.0186
11,12,30,male,maori,0.0273,0.0128,0.0186
11,12,35,male,maori,0.0273,0.0128,0.0186
11,12,40,male,maori,0.0273,0.0128,0.0186
11,12,45,male,maori,0.027999999999999997,0.0128,0.0186
11,12,50,male,maori,0.0287,0.0127,0.0185
11,12,55,male,maori,0.0565767586948925,0.019848020341166,0.019848020341166
11,12,60,male,maori,0.0574718239801721,0.0199138856798705,0.0199138856798705
11,12,65,male,maori,0.0587434633985571,0.0199576339468267,0.0199576339468267
11,12,70,male,maori,0.0595408648966003,0.0199280524069976,0.0199280524069976
11,12,75,male,maori,0.0288,0.0276,0.0276
11,12,80,male,maori,0.034,0.0273,0.0273
11,12,85,male,maori,0.0399,0.0268,0.0268
11,12,90,male,maori,0.0481,0.0257,0.0257
11,12,95,male,maori,0.0553,0.0246,0.0246
11,12,100,male,maori,0.0672,0.0223,0.0223
11,12,105,male,maori,0.078,0.0217,0.0217
11,12,0,male,non-maori,0.0251,0.0109,0.0109
11,12,5,male,non-maori,0.0294,0.0103,0.0103
11,12,10,male,non-maori,0.0313,0.0103,0.0103
11,12,15,male,non-maori,0.0313,0.0103,0.0103
11,12,20,male,non-maori,0.0313,0.0103,0.0103
11,12,25,male,non-maori,0.0313,0.0103,0.0103
11,12,30,male,non-maori,0.0313,0.0103,0.0103
11,12,35,male,non-maori,0.0322,0.0103,0.0103
11,12,40,male,non-maori,0.0313,0.0103,0.0103
11,12,45,male,non-maori,0.0313,0.0103,0.0103
11,12,50,male,non-maori,0.0341,0.0103,0.0103
11,12,55,male,non-maori,0.0373,0.0126,0.0126
11,12,60,male,non-maori,0.0394,0.0132,0.0132
11,12,65,male,non-maori,0.04,0.0134,0.0134
11,12,70,male,non-maori,0.0427,0.0143,0.0143
11,12,75,male,non-maori,0.0731,0.0162,0.0162
11,12,80,male,non-maori,0.0804,0.0169,0.0169
11,12,85,male,non-maori,0.0864,0.0174,0.0174
11,12,90,male,non-maori,0.1044,0.019,0.019
11,12,95,male,non-maori,0.1204,0.0202,0.0202
11,12,100,male,non-maori,0.1204,0.0202,0.0202
11,12,105,male,non-maori,0.1492,0.0204,0.0204
12,13,0,female,maori,0.0079,0.0089,0.0129
12,13,5,female,maori,0.0078,0.0094,0.0136
12,13,10,female,maori,0.0078,0.0098,0.0143
12,13,15,female,maori,0.0078,0.0098,0.0143
12,13,20,female,maori,0.0078,0.0098,0.0143
12,13,25,female,maori,0.0078,0.0098,0.0143
12,13,30,female,maori,0.0078,0.0098,0.0143
12,13,35,female,maori,0.0078,0.0098,0.0143
12,13,40,female,maori,0.0078,0.0098,0.0143
12,13,45,female,maori,0.0078,0.0098,0.0143
12,13,50,female,maori,0.0078,0.0099,0.0145
12,13,55,female,maori,0.0441901647194884,0.020123391353142,0.020123391353142
12,13,60,female,maori,0.0434172324771512,0.0210807779047985,0.0210807779047985
12,13,65,female,maori,0.0419116897063574,0.0230831249041876,0.0230831249041876
12,13,70,female,maori,0.0404583533730855,0.0252070811595578,0.0252070811595578
12,13,75,female,maori,0.0304054160282045,0.0313300521776718,0.0313300521776718
12,13,80,female,maori,0.0337622350228325,0.0333696277637788,0.0333696277637788
12,13,85,female,maori,0.0395049527451068,0.0363253943581176,0.0363253943581176
12,13,90,female,maori,0.0450299894180345,0.0387143276445773,0.0387143276445773
12,13,95,female,maori,0.0526892725813051,0.0415314311568161,0.0415314311568161
12,13,100,female,maori,0.0616513457148453,0.0432860265191893,0.0432860265191893
12,13,105,female,maori,0.0702737062630948,0.0438972606558107,0.0438972606558107
12,13,0,female,non-maori,0.0227,0.0111,0.0111
12,13,5,female,non-maori,0.0236,0.0107,0.0107
12,13,10,female,non-maori,0.0241,0.0107,0.0107
12,13,15,female,non-maori,0.0241,0.0107,0.0107
12,13,20,female,non-maori,0.0241,0.0107,0.0107
12,13,25,female,non-maori,0.0241,0.0107,0.0107
12,13,30,female,non-maori,0.0241,0.0107,0.0107
12,13,35,female,non-maori,0.0241,0.0107,0.0107
12,13,40,female,non-maori,0.0241,0.0107,0.0107
12,13,45,female,non-maori,0.0241,0.0107,0.0107
12,13,50,female,non-maori,0.0241,0.0107,0.0107
12,13,55,female,non-maori,0.0580889052951636,0.0164529697061448,0.0164529697061448
12,13,60,female,non-maori,0.0592619972275065,0.0170168011319022,0.0170168011319022
12,13,65,female,non-maori,0.0616797304688908,0.0182410347044513,0.0182410347044513
12,13,70,female,non-maori,0.0641961008521193,0.0196532941042793,0.0196532941042793
12,13,75,female,non-maori,0.0415478122099241,0.025665960476141003,0.025665960476141003
12,13,80,female,non-maori,0.0450638150743706,0.0265297238236334,0.0265297238236334
12,13,85,female,non-maori,0.0574999337301882,0.0293334834775188,0.0293334834775188
12,13,90,female,non-maori,0.0676436348098553,0.0313373065860198,0.0313373065860198
12,13,95,female,non-maori,0.0863110349715559,0.0345565285669111,0.0345565285669111
12,13,100,female,non-maori,0.124401439710248,0.0382501554168239,0.0382501554168239
12,13,105,female,non-maori,0.124401439710248,0.0382501554168239,0.0382501554168239
12,13,0,male,maori,0.0225,0.0133,0.0194
12,13,5,male,maori,0.0258,0.0129,0.0188
12,13,10,male,maori,0.027999999999999997,0.0128,0.0186
12,13,15,male,maori,0.027999999999999997,0.0128,0.0186
12,13,20,male,maori,0.027999999999999997,0.0128,0.0186
12,13,25,male,maori,0.027999999999999997,0.0128,0.0186
12,13,30,male,maori,0.027999999999999997,0.0128,0.0186
12,13,35,male,maori,0.027999999999999997,0.0128,0.0186
12,13,40,male,maori,0.027999999999999997,0.0128,0.0186
12,13,45,male,maori,0.0287,0.0127,0.0185
12,13,50,male,maori,0.0295,0.0127,0.0185
12,13,55,male,maori,0.0570288430999121,0.0198861724832794,0.0198861724832794
12,13,60,male,maori,0.0579054310459774,0.0199398982770646,0.0199398982770646
12,13,65,male,maori,0.0591473697370818,0.0199488708345605,0.0199488708345605
12,13,70,male,maori,0.0599237018136436,0.0199090495817249,0.0199090495817249
12,13,75,male,maori,0.03,0.0275,0.0275
12,13,80,male,maori,0.0354,0.0272,0.0272
12,13,85,male,maori,0.0414,0.0266,0.0266
12,13,90,male,maori,0.0498,0.0255,0.0255
12,13,95,male,maori,0.0572,0.0242,0.0242
12,13,100,male,maori,0.0693,0.0219,0.0219
12,13,105,male,maori,0.0802,0.0217,0.0217
12,13,0,male,non-maori,0.0251,0.0109,0.0109
12,13,5,male,non-maori,0.0294,0.0103,0.0103
12,13,10,male,non-maori,0.0322,0.0103,0.0103
12,13,15,male,non-maori,0.0322,0.0103,0.0103
12,13,20,male,non-maori,0.0322,0.0103,0.0103
12,13,25,male,non-maori,0.0322,0.0103,0.0103
12,13,30,male,non-maori,0.0322,0.0103,0.0103
12,13,35,male,non-maori,0.0332,0.0103,0.0103
12,13,40,male,non-maori,0.0322,0.0103,0.0103
12,13,45,male,non-maori,0.0322,0.0103,0.0103
12,13,50,male,non-maori,0.0351,0.0103,0.0103
12,13,55,male,non-maori,0.0378,0.0128,0.0128
12,13,60,male,non-maori,0.04,0.0134,0.0134
12,13,65,male,non-maori,0.0405,0.0136,0.0136
12,13,70,male,non-maori,0.0433,0.0145,0.0145
12,13,75,male,non-maori,0.0749,0.0164,0.0164
12,13,80,male,non-maori,0.0824,0.0171,0.0171
12,13,85,male,non-maori,0.0884,0.0176,0.0176
12,13,90,male,non-maori,0.107,0.0191,0.0191
12,13,95,male,non-maori,0.1233,0.0204,0.0204
12,13,100,male,non-maori,0.1233,0.0204,0.0204
12,13,105,male,non-maori,0.1528,0.0195,0.0195
13,14,0,female,maori,0.0079,0.0089,0.0129
13,14,5,female,maori,0.0078,0.0094,0.0136
13,14,10,female,maori,0.0078,0.0099,0.0145
13,14,15,female,maori,0.0078,0.0099,0.0145
13,14,20,female,maori,0.0078,0.0099,0.0145
13,14,25,female,maori,0.0078,0.0099,0.0145
13,14,30,female,maori,0.0078,0.0099,0.0145
13,14,35,female,maori,0.0078,0.0099,0.0145
13,14,40,female,maori,0.0078,0.0099,0.0145
13,14,45,female,maori,0.0078,0.0099,0.0145
13,14,50,female,maori,0.0078,0.0101,0.0147
13,14,55,female,maori,0.0438019937312177,0.0205864951915985,0.0205864951915985
13,14,60,female,maori,0.0430358510058303,0.0215775663919459,0.0215775663919459
13,14,65,female,maori,0.0415435330788209,0.0236096918560842,0.0236096918560842
13,14,70,female,maori,0.0401029630025737,0.0257456058536709,0.0257456058536709
13,14,75,female,maori,0.0312119577069899,0.0318365949742408,0.0318365949742408
13,14,80,female,maori,0.0346578205227843,0.0338607804051166,0.0338607804051166
13,14,85,female,maori,0.0405528710132804,0.0368022869271665,0.0368022869271665
13,14,90,female,maori,0.0462244661924098,0.0391822724678337,0.0391822724678337
13,14,95,female,maori,0.0540869214186795,0.0420003112248812,0.0420003112248812
13,14,100,female,maori,0.0632867247481762,0.0434021675472176,0.0434021675472176
13,14,105,female,maori,0.07213780419128399,0.0439179951487126,0.0439179951487126
13,14,0,female,non-maori,0.0227,0.0111,0.0111
13,14,5,female,non-maori,0.0236,0.0107,0.0107
13,14,10,female,non-maori,0.0243,0.0108,0.0108
13,14,15,female,non-maori,0.0243,0.0108,0.0108
13,14,20,female,non-maori,0.0243,0.0108,0.0108
13,14,25,female,non-maori,0.0243,0.0108,0.0108
13,14,30,female,non-maori,0.0243,0.0108,0.0108
13,14,35,female,non-maori,0.0243,0.0108,0.0108
13,14,40,female,non-maori,0.0243,0.0108,0.0108
13,14,45,female,non-maori,0.0243,0.0108,0.0108
13,14,50,female,non-maori,0.0243,0.0108,0.0108
13,14,55,female,non-maori,0.058672519500622,0.0167319354590416,0.0167319354590416
13,14,60,female,non-maori,0.0598573973861094,0.0173076963067871,0.0173076963067871
13,14,65,female,non-maori,0.0622994213841797,0.0185817579345769,0.0185817579345769
13,14,70,female,non-maori,0.0648410735229239,0.0200275325023675,0.0200275325023675
13,14,75,female,non-maori,0.0432701158557808,0.026094527094169,0.026094527094169
13,14,80,female,non-maori,0.0469318694644947,0.026979053800752006,0.026979053800752006
13,14,85,female,non-maori,0.0598835091877755,0.029822304434095,0.029822304434095
13,14,90,female,non-maori,0.0704477025249824,0.031852643322047,0.031852643322047
13,14,95,female,non-maori,0.0898889323938821,0.0351214155673693,0.0351214155673693
13,14,100,female,non-maori,0.129558319020288,0.0364684547961204,0.0364684547961204
13,14,105,female,non-maori,0.129558319020288,0.0364684547961204,0.0364684547961204
13,14,0,male,maori,0.0225,0.0133,0.0194
13,14,5,male,maori,0.0258,0.0129,0.0188
13,14,10,male,maori,0.0287,0.0127,0.0185
13,14,15,male,maori,0.0287,0.0127,0.0185
13,14,20,male,maori,0.0287,0.0127,0.0185
13,14,25,male,maori,0.0287,0.0127,0.0185
13,14,30,male,maori,0.0287,0.0127,0.0185
13,14,35,male,maori,0.0287,0.0127,0.0185
13,14,40,male,maori,0.0287,0.0127,0.0185
13,14,45,male,maori,0.0295,0.0127,0.0185
13,14,50,male,maori,0.0302,0.0126,0.0184
13,14,55,male,maori,0.0574718239801721,0.0199138856798705,0.0199138856798705
13,14,60,male,maori,0.0583293981182055,0.0199545640712017,0.0199545640712017
13,14,65,male,maori,0.0595408648966003,0.0199280524069976,0.0199280524069976
13,14,70,male,maori,0.0602956388555351,0.0198780106697225,0.0198780106697225
13,14,75,male,maori,0.0313,0.0275,0.0275
13,14,80,male,maori,0.0369,0.0271,0.0271
13,14,85,male,maori,0.043,0.0264,0.0264
13,14,90,male,maori,0.0516,0.0252,0.0252
13,14,95,male,maori,0.0592,0.0239,0.0239
13,14,100,male,maori,0.0715,0.0215,0.0215
13,14,105,male,maori,0.0824,0.0157,0.0157
13,14,0,male,non-maori,0.0251,0.0109,0.0109
13,14,5,male,non-maori,0.0294,0.0103,0.0103
13,14,10,male,non-maori,0.0332,0.0103,0.0103
13,14,15,male,non-maori,0.0332,0.0103,0.0103
13,14,20,male,non-maori,0.0332,0.0103,0.0103
13,14,25,male,non-maori,0.0332,0.0103,0.0103
13,14,30,male,non-maori,0.0332,0.0103,0.0103
13,14,35,male,non-maori,0.0341,0.0103,0.0103
13,14,40,male,non-maori,0.0332,0.0103,0.0103
13,14,45,male,non-maori,0.0332,0.0103,0.0103
13,14,50,male,non-maori,0.0361,0.0104,0.0104
13,14,55,male,non-maori,0.0383,0.0129,0.0129
13,14,60,male,non-maori,0.0405,0.0136,0.0136
13,14,65,male,non-maori,0.0411,0.0138,0.0138
13,14,70,male,non-maori,0.0438,0.0147,0.0147
13,14,75,male,non-maori,0.0767,0.0165,0.0165
13,14,80,male,non-maori,0.0843,0.0172,0.0172
13,14,85,male,non-maori,0.0906,0.0178,0.0178
13,14,90,male,non-maori,0.1095,0.0194,0.0194
13,14,95,male,non-maori,0.1263,0.0207,0.0207
13,14,100,male,non-maori,0.1263,0.0207,0.0207
13,14,105,male,non-maori,0.1564,0.0187,0.0187
14,15,0,female,maori,0.0079,0.0089,0.0129
14,15,5,female,maori,0.0078,0.0094,0.0136
14,15,10,female,maori,0.0078,0.0101,0.0147
14,15,15,female,maori,0.0078,0.0101,0.0147
14,15,20,female,maori,0.0078,0.0101,0.0147
14,15,25,female,maori,0.0078,0.0101,0.0147
14,15,30,female,maori,0.0078,0.0101,0.0147
14,15,35,female,maori,0.0078,0.0101,0.0147
14,15,40,female,maori,0.0078,0.0101,0.0147
14,15,45,female,maori,0.0078,0.0101,0.0147
14,15,50,female,maori,0.0078,0.0103,0.015
14,15,55,female,maori,0.0434172324771512,0.0210807779047985,0.0210807779047985
14,15,60,female,maori,0.0426578196288927,0.0220768777519776,0.0220768777519776
14,15,65,female,maori,0.0411786103772689,0.0241391749037164,0.0241391749037164
14,15,70,female,maori,0.0397506944179212,0.0262846170069786,0.0262846170069786
14,15,75,female,maori,0.0320398939122969,0.0323454021981844,0.0323454021981844
14,15,80,female,maori,0.0355771625479537,0.0343545150079094,0.0343545150079094
14,15,85,female,maori,0.0416285866238242,0.0372818840289856,0.0372818840289856
14,15,90,female,maori,0.0474506279567876,0.0396531863158273,0.0396531863158273
14,15,95,female,maori,0.0555216446390719,0.0424729510110589,0.0424729510110589
14,15,100,female,maori,0.0649654842552282,0.0435209017210376,0.0435209017210376
14,15,105,female,maori,0.0740513496478683,0.0437709150925042,0.0437709150925042
14,15,0,female,non-maori,0.0227,0.0111,0.0111
14,15,5,female,non-maori,0.0236,0.0107,0.0107
14,15,10,female,non-maori,0.0245,0.0108,0.0108
14,15,15,female,non-maori,0.0245,0.0108,0.0108
14,15,20,female,non-maori,0.0245,0.0108,0.0108
14,15,25,female,non-maori,0.0245,0.0108,0.0108
14,15,30,female,non-maori,0.0245,0.0108,0.0108
14,15,35,female,non-maori,0.0245,0.0108,0.0108
14,15,40,female,non-maori,0.0245,0.0108,0.0108
14,15,45,female,non-maori,0.0245,0.0108,0.0108
14,15,50,female,non-maori,0.0245,0.0108,0.0108
14,15,55,female,non-maori,0.0592619972275065,0.0170168011319022,0.0170168011319022
14,15,60,female,non-maori,0.0604587794785898,0.0176047479547866,0.0176047479547866
14,15,65,female,non-maori,0.0629253382804769,0.0189305212883294,0.0189305212883294
14,15,70,female,non-maori,0.0654925261783469,0.020410990318816002,0.020410990318816002
14,15,75,female,non-maori,0.0450638150743706,0.0265297238236334,0.0265297238236334
14,15,80,female,non-maori,0.0488773613107841,0.0274359453512032,0.0274359453512032
14,15,85,female,non-maori,0.0623658922716233,0.0303191454865609,0.0303191454865609
14,15,90,female,non-maori,0.0733680087564626,0.0323765309700809,0.0323765309700809
14,15,95,female,non-maori,0.0936151463086348,0.0356965272625974,0.0356965272625974
14,15,100,female,non-maori,0.134928969202114,0.0346520763015726,0.0346520763015726
14,15,105,female,non-maori,0.134928969202114,0.0346520763015726,0.0346520763015726
14,15,0,male,maori,0.0225,0.0133,0.0194
14,15,5,male,maori,0.0258,0.0129,0.0188
14,15,10,male,maori,0.0295,0.0127,0.0185
14,15,15,male,maori,0.0295,0.0127,0.0185
14,15,20,male,maori,0.0295,0.0127,0.0185
14,15,25,male,maori,0.0295,0.0127,0.0185
14,15,30,male,maori,0.0295,0.0127,0.0185
14,15,35,male,maori,0.0295,0.0127,0.0185
14,15,40,male,maori,0.0295,0.0127,0.0185
14,15,45,male,maori,0.0302,0.0126,0.0184
14,15,50,male,maori,0.031,0.0126,0.0184
14,15,55,male,maori,0.0579054310459774,0.0199398982770646,0.0199398982770646
14,15,60,male,maori,0.0587434633985571,0.0199576339468267,0.0199576339468267
14,15,65,male,maori,0.0599237018136436,0.0199090495817249,0.0199090495817249
14,15,70,male,maori,0.060656440073243,0.0198348005653391,0.0198348005653391
14,15,75,male,maori,0.0326,0.0274,0.0274
14,15,80,male,maori,0.0384,0.027000000000000003,0.027000000000000003
14,15,85,male,maori,0.0447,0.0262,0.0262
14,15,90,male,maori,0.0535,0.0249,0.0249
14,15,95,male,maori,0.0611,0.0235,0.0235
14,15,100,male,maori,0.0736,0.0217,0.0217
14,15,105,male,maori,0.0847,0.0218,0.0218
14,15,0,male,non-maori,0.0251,0.0109,0.0109
14,15,5,male,non-maori,0.0294,0.0103,0.0103
14,15,10,male,non-maori,0.0341,0.0103,0.0103
14,15,15,male,non-maori,0.0341,0.0103,0.0103
14,15,20,male,non-maori,0.0341,0.0103,0.0103
14,15,25,male,non-maori,0.0341,0.0103,0.0103
14,15,30,male,non-maori,0.0341,0.0103,0.0103
14,15,35,male,non-maori,0.0351,0.0103,0.0103
14,15,40,male,non-maori,0.0341,0.0103,0.0103
14,15,45,male,non-maori,0.0341,0.0103,0.0103
14,15,50,male,non-maori,0.0371,0.0104,0.0104
14,15,55,male,non-maori,0.0389,0.0131,0.0131
14,15,60,male,non-maori,0.0411,0.0138,0.0138
14,15,65,male,non-maori,0.0416,0.0139,0.0139
14,15,70,male,non-maori,0.0444,0.0149,0.0149
14,15,75,male,non-maori,0.0785,0.0167,0.0167
14,15,80,male,non-maori,0.0864,0.0174,0.0174
14,15,85,male,non-maori,0.0927,0.018000000000000002,0.018000000000000002
14,15,90,male,non-maori,0.1122,0.0196,0.0196
14,15,95,male,non-maori,0.1293,0.0209,0.0209
14,15,100,male,non-maori,0.1293,0.0209,0.0209
14,15,105,male,non-maori,0.1602,0.0167,0.0167
15,16,0,female,maori,0.0079,0.0089,0.0129
15,16,5,female,maori,0.0078,0.0094,0.0136
15,16,10,female,maori,0.0078,0.0101,0.0147
15,16,15,female,maori,0.0078,0.0103,0.015
15,16,20,female,maori,0.0078,0.0103,0.015
15,16,25,female,maori,0.0078,0.0103,0.015
15,16,30,female,maori,0.0078,0.0103,0.015
15,16,35,female,maori,0.0078,0.0103,0.015
15,16,40,female,maori,0.0078,0.0103,0.015
15,16,45,female,maori,0.0078,0.0103,0.015
15,16,50,female,maori,0.0078,0.0103,0.015
15,16,55,female,maori,0.0078,0.0105,0.0153
15,16,60,female,maori,0.0430358510058303,0.0215775663919459,0.0215775663919459
15,16,65,female,maori,0.0422831089187623,0.022578725729218,0.022578725729218
15,16,70,female,maori,0.0408168931945604,0.0246716214317127,0.0246716214317127
15,16,75,female,maori,0.0394015201970375,0.0268268165293778,0.0268268165293778
15,16,80,female,maori,0.0328897921606931,0.0328564297643471,0.0328564297643471
15,16,85,female,maori,0.0365208912698771,0.0348508282729331,0.0348508282729331
15,16,90,female,maori,0.042732836936002,0.0377642096100463,0.0377642096100463
15,16,95,female,maori,0.0487093151951462,0.0401271466687813,0.0401271466687813
15,16,100,female,maori,0.0569944256868491,0.0429492970665313,0.0429492970665313
15,16,105,female,maori,0.0666887749573095,0.0436426684788521,0.0436426684788521
15,16,0,female,non-maori,0.0227,0.0111,0.0111
15,16,5,female,non-maori,0.0236,0.0107,0.0107
