age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
44,female,-4816.6851963878335,-5869.8525456273765,-22933.539376425848,17842.55005061787,2897.754363355513,8060.081583650191
44,male,-3214.007441064639,-3780.964420437262,-27480.340813688214,18476.08917751901,2673.022096720532,7835.349317015209
45,female,-2574.580693916349,-3627.748043155893,-20691.434873954368,18548.728339591253,3235.472490731939,9727.259416349809
45,male,-3360.3814049429657,-3927.338384315589,-27626.714777566543,19133.04467181559,3065.5605567965777,9557.347482414449
46,female,-2574.580693916349,-3627.748043155893,-20691.434873954368,18548.728339591253,3235.472490731939,9727.259416349809
46,male,-3360.3814049429657,-3927.338384315589,-27626.714777566543,19133.04467181559,3065.5605567965777,9557.347482414449
47,female,-2574.580693916349,-3627.748043155893,-20691.434873954368,18548.728339591253,3235.472490731939,9727.259416349809
47,male,-3360.3814049429657,-3927.338384315589,-27626.714777566543,19133.04467181559,3065.5605567965777,9557.347482414449
48,female,-2574.580693916349,-3627.748043155893,-20691.434873954368,18548.728339591253,3235.472490731939,9727.259416349809
48,male,-3360.3814049429657,-3927.338384315589,-27626.714777566543,19133.04467181559,3065.5605567965777,9557.347482414449
49,female,-2574.580693916349,-3627.748043155893,-20691.434873954368,18548.728339591253,3235.472490731939,9727.259416349809
49,male,-3360.3814049429657,-3927.338384315589,-27626.714777566543,19133.04467181559,3065.5605567965777,9557.347482414449
50,female,-2801.3108982889726,-4406.671263307984,-19066.77767110266,19218.922455560834,3601.178308222433,11319.803408745243
50,male,-3507.3079591254755,-4479.370043726235,-23896.147842205322,19744.24251402091,3470.982239306084,11189.607339828897
51,female,-2801.3108982889726,-4406.671263307984,-19066.77767110266,19218.922455560834,3601.178308222433,11319.803408745243
51,male,-3507.3079591254755,-4479.370043726235,-23896.147842205322,19744.24251402091,3470.982239306084,11189.607339828897
52,female,-2801.3108982889726,-4406.671263307984,-19066.77767110266,19218.922455560834,3601.178308222433,11319.803408745243
52,male,-3507.3079591254755,-4479.370043726235,-23896.147842205322,19744.24251402091,3470.982239306084,11189.607339828897
53,female,-2801.3108982889726,-4406.671263307984,-19066.77767110266,19218.922455560834,3601.178308222433,11319.803408745243
53,male,-3507.3079591254755,-4479.370043726235,-23896.147842205322,19744.24251402091,3470.982239306084,11189.607339828897
54,female,-2801.3108982889726,-4406.671263307984,-19066.77767110266,19218.922455560834,3601.178308222433,11319.803408745243
54,male,-3507.3079591254755,-4479.370043726235,-23896.147842205322,19744.24251402091,3470.982239306084,11189.607339828897
55,female,-4812.183171102661,-6417.543536121672,-21077.649943916345,19853.13239852661,3994.8718158269958,12837.713560836499
55,male,-6330.372655893537,-7302.434740494295,-26719.212538973377,20309.68270413498,3889.2871442490496,12732.128889258554
56,female,-4812.183171102661,-6417.543536121672,-21077.649943916345,19853.13239852661,3994.8718158269958,12837.713560836499
56,male,-6330.372655893537,-7302.434740494295,-26719.212538973377,20309.68270413498,3889.2871442490496,12732.128889258554
57,female,-4812.183171102661,-6417.543536121672,-21077.649943916345,19853.13239852661,3994.8718158269958,12837.713560836499
57,male,-6330.372655893537,-7302.434740494295,-26719.212538973377,20309.68270413498,3889.2871442490496,12732.128889258554
58,female,-4812.183171102661,-6417.543536121672,-21077.649943916345,19853.13239852661,3994.8718158269958,12837.713560836499
58,male,-6330.372655893537,-7302.434740494295,-26719.212538973377,20309.68270413498,3889.2871442490496,12732.128889258554
59,female,-4812.183171102661,-6417.543536121672,-21077.649943916345,19853.13239852661,3994.8718158269958,12837.713560836499
59,male,-6330.372655893537,-7302.434740494295,-26719.212538973377,20309.68270413498,3889.2871442490496,12732.128889258554
60,female,-7836.241779467679,-10035.50313878327,-20392.94634980988,20451.35816848859,4416.5530135456265,14280.989872623572
60,male,-10594.681184315588,-12476.96378090304,-28172.106031368818,20829.365242157797,4320.475271625474,14184.912130703418
61,female,-7836.241779467679,-10035.50313878327,-20392.94634980988,20451.35816848859,4416.5530135456265,14280.989872623572
61,male,-10594.681184315588,-12476.96378090304,-28172.106031368818,20829.365242157797,4320.475271625474,14184.912130703418
62,female,-7836.241779467679,-10035.50313878327,-20392.94634980988,20451.35816848859,4416.5530135456265,14280.989872623572
62,male,-10594.681184315588,-12476.96378090304,-28172.106031368818,20829.365242157797,4320.475271625474,14184.912130703418
63,female,-7836.241779467679,-10035.50313878327,-20392.94634980988,20451.35816848859,4416.5530135456265,14280.989872623572
63,male,-10594.681184315588,-12476.96378090304,-28172.106031368818,20829.365242157797,4320.475271625474,14184.912130703418
64,female,-7836.241779467679,-10035.50313878327,-20392.94634980988,20451.35816848859,4416.5530135456265,14280.989872623572
64,male,-10594.681184315588,-12476.96378090304,-28172.106031368818,20829.365242157797,4320.475271625474,14184.912130703418
65,female,0.0,0.0,0.0,21013.599765446765,4866.221901378327,15649.632344106465
65,male,0.0,0.0,0.0,21303.290128089357,4764.546621435361,15547.957064163496
66,female,0.0,0.0,0.0,21013.599765446765,4866.221901378327,15649.632344106465
66,male,0.0,0.0,0.0,21303.290128089357,4764.546621435361,15547.957064163496
67,female,0.0,0.0,0.0,21013.599765446765,4866.221901378327,15649.632344106465
67,male,0.0,0.0,0.0,21303.290128089357,4764.546621435361,15547.957064163496
68,female,0.0,0.0,0.0,21013.599765446765,4866.221901378327,15649.632344106465
68,male,0.0,0.0,0.0,21303.290128089357,4764.546621435361,15547.957064163496
69,female,0.0,0.0,0.0,21013.599765446765,4866.221901378327,15649.632344106465
69,male,0.0,0.0,0.0,21303.290128089357,4764.546621435361,15547.957064163496
70,female,0.0,0.0,0.0,21539.85718940114,5343.878479325094,16943.64097528517
70,male,0.0,0.0,0.0,21731.457361929657,5221.501193678707,16821.26368963878
71,female,0.0,0.0,0.0,21539.85718940114,5343.878479325094,16943.64097528517
71,male,0.0,0.0,0.0,21731.457361929657,5221.501193678707,16821.26368963878
72,female,0.0,0.0,0.0,21539.85718940114,5343.878479325094,16943.64097528517
72,male,0.0,0.0,0.0,21731.457361929657,5221.501193678707,16821.26368963878
73,female,0.0,0.0,0.0,21539.85718940114,5343.878479325094,16943.64097528517
73,male,0.0,0.0,0.0,21731.457361929657,5221.501193678707,16821.26368963878
74,female,0.0,0.0,0.0,21539.85718940114,5343.878479325094,16943.64097528517
74,male,0.0,0.0,0.0,21731.457361929657,5221.501193678707,16821.26368963878
75,female,0.0,0.0,0.0,22030.13044035171,5849.522747385931,18163.015766159693
75,male,0.0,0.0,0.0,22113.866943678706,5691.338988355513,18004.832007129276
76,female,0.0,0.0,0.0,22030.13044035171,5849.522747385931,18163.015766159693
76,male,0.0,0.0,0.0,22113.866943678706,5691.338988355513,18004.832007129276
77,female,0.0,0.0,0.0,22030.13044035171,5849.522747385931,18163.015766159693
77,male,0.0,0.0,0.0,22113.866943678706,5691.338988355513,18004.832007129276
78,female,0.0,0.0,0.0,22030.13044035171,5849.522747385931,18163.015766159693
78,male,0.0,0.0,0.0,22113.866943678706,5691.338988355513,18004.832007129276
79,female,0.0,0.0,0.0,22030.13044035171,5849.522747385931,18163.015766159693
79,male,0.0,0.0,0.0,22113.866943678706,5691.338988355513,18004.832007129276
80,female,0.0,0.0,0.0,22484.41951829848,6383.154705560836,19307.75671673004
80,male,0.0,0.0,0.0,22450.5188733365,6174.06000546578,19098.662016634982
81,female,0.0,0.0,0.0,22484.41951829848,6383.154705560836,19307.75671673004
81,male,0.0,0.0,0.0,22450.5188733365,6174.06000546578,19098.662016634982
82,female,0.0,0.0,0.0,22484.41951829848,6383.154705560836,19307.75671673004
82,male,0.0,0.0,0.0,22450.5188733365,6174.06000546578,19098.662016634982
83,female,0.0,0.0,0.0,22484.41951829848,6383.154705560836,19307.75671673004
83,male,0.0,0.0,0.0,22450.5188733365,6174.06000546578,19098.662016634982
84,female,0.0,0.0,0.0,22484.41951829848,6383.154705560836,19307.75671673004
84,male,0.0,0.0,0.0,22450.5188733365,6174.06000546578,19098.662016634982
85,female,0.0,0.0,0.0,22902.72442324144,6944.77435384981,20377.863826996203
85,male,0.0,0.0,0.0,22741.41315090304,6669.664245009504,20102.75371815589
86,female,0.0,0.0,0.0,22902.72442324144,6944.77435384981,20377.863826996203
86,male,0.0,0.0,0.0,22741.41315090304,6669.664245009504,20102.75371815589
87,female,0.0,0.0,0.0,22902.72442324144,6944.77435384981,20377.863826996203
87,male,0.0,0.0,0.0,22741.41315090304,6669.664245009504,20102.75371815589
88,female,0.0,0.0,0.0,22902.72442324144,6944.77435384981,20377.863826996203
88,male,0.0,0.0,0.0,22741.41315090304,6669.664245009504,20102.75371815589
89,female,0.0,0.0,0.0,22902.72442324144,6944.77435384981,20377.863826996203
89,male,0.0,0.0,0.0,22741.41315090304,6669.664245009504,20102.75371815589
90,female,0.0,0.0,0.0,23285.045155180607,7534.38169225285,21373.33709695817
90,male,0.0,0.0,0.0,22986.549776378324,7178.15170698669,21017.10711169201
91,female,0.0,0.0,0.0,23285.045155180607,7534.38169225285,21373.33709695817
91,male,0.0,0.0,0.0,22986.549776378324,7178.15170698669,21017.10711169201
92,female,0.0,0.0,0.0,23285.045155180607,7534.38169225285,21373.33709695817
92,male,0.0,0.0,0.0,22986.549776378324,7178.15170698669,21017.10711169201
93,female,0.0,0.0,0.0,23285.045155180607,7534.38169225285,21373.33709695817
93,male,0.0,0.0,0.0,22986.549776378324,7178.15170698669,21017.10711169201
94,female,0.0,0.0,0.0,23285.045155180607,7534.38169225285,21373.33709695817
94,male,0.0,0.0,0.0,22986.549776378324,7178.15170698669,21017.10711169201
95,female,0.0,0.0,0.0,23631.381714115967,8151.976720769962,22294.176526615967
95,male,0.0,0.0,0.0,23185.92874976236,7699.522391397337,21841.722197243344
96,female,0.0,0.0,0.0,23631.381714115967,8151.976720769962,22294.176526615967
96,male,0.0,0.0,0.0,23185.92874976236,7699.522391397337,21841.722197243344
97,female,0.0,0.0,0.0,23631.381714115967,8151.976720769962,22294.176526615967
97,male,0.0,0.0,0.0,23185.92874976236,7699.522391397337,21841.722197243344
98,female,0.0,0.0,0.0,23631.381714115967,8151.976720769962,22294.176526615967
98,male,0.0,0.0,0.0,23185.92874976236,7699.522391397337,21841.722197243344
99,female,0.0,0.0,0.0,23631.381714115967,8151.976720769962,22294.176526615967
99,male,0.0,0.0,0.0,23185.92874976236,7699.522391397337,21841.722197243344
100,female,0.0,0.0,0.0,23941.734100047528,8797.55943940114,23140.38211596958
100,male,0.0,0.0,0.0,23339.55007105513,8233.776298241444,22576.598974809884
101,female,0.0,0.0,0.0,23941.734100047528,8797.55943940114,23140.38211596958
101,male,0.0,0.0,0.0,23339.55007105513,8233.776298241444,22576.598974809884
102,female,0.0,0.0,0.0,23941.734100047528,8797.55943940114,23140.38211596958
102,male,0.0,0.0,0.0,23339.55007105513,8233.776298241444,22576.598974809884
103,female,0.0,0.0,0.0,23941.734100047528,8797.55943940114,23140.38211596958
103,male,0.0,0.0,0.0,23339.55007105513,8233.776298241444,22576.598974809884
104,female,0.0,0.0,0.0,23941.734100047528,8797.55943940114,23140.38211596958
104,male,0.0,0.0,0.0,23339.55007105513,8233.776298241444,22576.598974809884
105,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
105,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
106,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
106,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
107,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
107,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
108,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
108,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
109,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
109,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
110,female,0.0,0.0,0.0,24216.102312975283,9471.129848146387,23911.953865019008
110,male,0.0,0.0,0.0,23447.413740256652,8780.913427519008,23221.737444391634
