age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
43,male,-1985.4002623574145,-3116.7130199714825,-8102.870060931557,11646.166530418252,2672.3734931083645,5850.468997861216
44,female,-3824.3612110266163,-5505.1452513307995,-8604.505676806082,10524.528751663496,2897.1057597433446,6075.201264496198
44,male,-1985.4002623574145,-3116.7130199714825,-8102.870060931557,11646.166530418252,2672.3734931083645,5850.468997861216
45,female,-1582.2567085551334,-3263.040748859316,-6362.4011743346,10861.44723075095,2869.740018298479,7404.92751924905
45,male,-2131.7742262357415,-3263.086983849809,-8249.244024809886,11829.641387832698,2699.828084363118,7235.015585313688
46,female,-1582.2567085551334,-3263.040748859316,-6362.4011743346,10861.44723075095,2869.740018298479,7404.92751924905
46,male,-2131.7742262357415,-3263.086983849809,-8249.244024809886,11829.641387832698,2699.828084363118,7235.015585313688
47,female,-1582.2567085551334,-3263.040748859316,-6362.4011743346,10861.44723075095,2869.740018298479,7404.92751924905
47,male,-2131.7742262357415,-3263.086983849809,-8249.244024809886,11829.641387832698,2699.828084363118,7235.015585313688
48,female,-1582.2567085551334,-3263.040748859316,-6362.4011743346,10861.44723075095,2869.740018298479,7404.92751924905
48,male,-2131.7742262357415,-3263.086983849809,-8249.244024809886,11829.641387832698,2699.828084363118,7235.015585313688
49,female,-1582.2567085551334,-3263.040748859316,-6362.4011743346,10861.44723075095,2869.740018298479,7404.92751924905
49,male,-2131.7742262357415,-3263.086983849809,-8249.244024809886,11829.641387832698,2699.828084363118,7235.015585313688
50,female,-1420.9845256653996,-3147.972419201521,-7283.727396387832,11163.27003493346,2873.915959363117,8700.446597195818
50,male,-2349.7341017110266,-4422.762692965779,-8683.22144486692,12039.771188212928,2743.7198904467677,8570.250528279466
51,female,-1420.9845256653996,-3147.972419201521,-7283.727396387832,11163.27003493346,2873.915959363117,8700.446597195818
51,male,-2349.7341017110266,-4422.762692965779,-8683.22144486692,12039.771188212928,2743.7198904467677,8570.250528279466
52,female,-1420.9845256653996,-3147.972419201521,-7283.727396387832,11163.27003493346,2873.915959363117,8700.446597195818
52,male,-2349.7341017110266,-4422.762692965779,-8683.22144486692,12039.771188212928,2743.7198904467677,8570.250528279466
53,female,-1420.9845256653996,-3147.972419201521,-7283.727396387832,11163.27003493346,2873.915959363117,8700.446597195818
53,male,-2349.7341017110266,-4422.762692965779,-8683.22144486692,12039.771188212928,2743.7198904467677,8570.250528279466
54,female,-1420.9845256653996,-3147.972419201521,-7283.727396387832,11163.27003493346,2873.915959363117,8700.446597195818
54,male,-2349.7341017110266,-4422.762692965779,-8683.22144486692,12039.771188212928,2743.7198904467677,8570.250528279466
55,female,-3431.8567984790875,-5158.844692015209,-9294.59966920152,11429.997164211029,2909.6335829372624,9961.7584983365
55,male,-5172.798798479087,-7245.827389733838,-11506.28614163498,12276.555931558933,2804.0489113593158,9856.173826758555
56,female,-3431.8567984790875,-5158.844692015209,-9294.59966920152,11429.997164211029,2909.6335829372624,9961.7584983365
56,male,-5172.798798479087,-7245.827389733838,-11506.28614163498,12276.555931558933,2804.0489113593158,9856.173826758555
57,female,-3431.8567984790875,-5158.844692015209,-9294.59966920152,11429.997164211029,2909.6335829372624,9961.7584983365
57,male,-5172.798798479087,-7245.827389733838,-11506.28614163498,12276.555931558933,2804.0489113593158,9856.173826758555
58,female,-3431.8567984790875,-5158.844692015209,-9294.59966920152,11429.997164211029,2909.6335829372624,9961.7584983365
58,male,-5172.798798479087,-7245.827389733838,-11506.28614163498,12276.555931558933,2804.0489113593158,9856.173826758555
59,female,-3431.8567984790875,-5158.844692015209,-9294.59966920152,11429.997164211029,2909.6335829372624,9961.7584983365
59,male,-5172.798798479087,-7245.827389733838,-11506.28614163498,12276.555931558933,2804.0489113593158,9856.173826758555
60,female,-7450.436010741444,-8616.626913307984,-12414.941612167297,11661.62861858365,2976.8928890209118,11188.863222671102
60,male,-10356.395086568442,-12241.449207034218,-16180.902292870725,12539.995617870723,2880.8151471007604,11092.785480750947
61,female,-7450.436010741444,-8616.626913307984,-12414.941612167297,11661.62861858365,2976.8928890209118,11188.863222671102
61,male,-10356.395086568442,-12241.449207034218,-16180.902292870725,12539.995617870723,2880.8151471007604,11092.785480750947
62,female,-7450.436010741444,-8616.626913307984,-12414.941612167297,11661.62861858365,2976.8928890209118,11188.863222671102
62,male,-10356.395086568442,-12241.449207034218,-16180.902292870725,12539.995617870723,2880.8151471007604,11092.785480750947
63,female,-7450.436010741444,-8616.626913307984,-12414.941612167297,11661.62861858365,2976.8928890209118,11188.863222671102
63,male,-10356.395086568442,-12241.449207034218,-16180.902292870725,12539.995617870723,2880.8151471007604,11092.785480750947
64,female,-7450.436010741444,-8616.626913307984,-12414.941612167297,11661.62861858365,2976.8928890209118,11188.863222671102
64,male,-10356.395086568442,-12241.449207034218,-16180.902292870725,12539.995617870723,2880.8151471007604,11092.785480750947
65,female,0.0,0.0,0.0,11858.164398051327,3075.693877614068,12381.760770199618
65,male,0.0,0.0,0.0,12830.090247148288,2974.0185976711023,12280.085490256653
66,female,0.0,0.0,0.0,11858.164398051327,3075.693877614068,12381.760770199618
66,male,0.0,0.0,0.0,12830.090247148288,2974.0185976711023,12280.085490256653
67,female,0.0,0.0,0.0,11858.164398051327,3075.693877614068,12381.760770199618
67,male,0.0,0.0,0.0,12830.090247148288,2974.0185976711023,12280.085490256653
68,female,0.0,0.0,0.0,11858.164398051327,3075.693877614068,12381.760770199618
68,male,0.0,0.0,0.0,12830.090247148288,2974.0185976711023,12280.085490256653
69,female,0.0,0.0,0.0,11858.164398051327,3075.693877614068,12381.760770199618
69,male,0.0,0.0,0.0,12830.090247148288,2974.0185976711023,12280.085490256653
70,female,0.0,0.0,0.0,12019.604502614067,3206.0365487167305,13540.45114092205
70,male,0.0,0.0,0.0,13146.839819391636,3083.6592630703417,13418.073855275665
71,female,0.0,0.0,0.0,12019.604502614067,3206.0365487167305,13540.45114092205
71,male,0.0,0.0,0.0,13146.839819391636,3083.6592630703417,13418.073855275665
72,female,0.0,0.0,0.0,12019.604502614067,3206.0365487167305,13540.45114092205
72,male,0.0,0.0,0.0,13146.839819391636,3083.6592630703417,13418.073855275665
73,female,0.0,0.0,0.0,12019.604502614067,3206.0365487167305,13540.45114092205
73,male,0.0,0.0,0.0,13146.839819391636,3083.6592630703417,13418.073855275665
74,female,0.0,0.0,0.0,12019.604502614067,3206.0365487167305,13540.45114092205
74,male,0.0,0.0,0.0,13146.839819391636,3083.6592630703417,13418.073855275665
75,female,0.0,0.0,0.0,12145.948932271864,3367.9209023288972,14664.9343348384
75,male,0.0,0.0,0.0,13490.244334600759,3209.737143298479,14506.75057580798
76,female,0.0,0.0,0.0,12145.948932271864,3367.9209023288972,14664.9343348384
76,male,0.0,0.0,0.0,13490.244334600759,3209.737143298479,14506.75057580798
77,female,0.0,0.0,0.0,12145.948932271864,3367.9209023288972,14664.9343348384
77,male,0.0,0.0,0.0,13490.244334600759,3209.737143298479,14506.75057580798
78,female,0.0,0.0,0.0,12145.948932271864,3367.9209023288972,14664.9343348384
78,male,0.0,0.0,0.0,13490.244334600759,3209.737143298479,14506.75057580798
79,female,0.0,0.0,0.0,12145.948932271864,3367.9209023288972,14664.9343348384
79,male,0.0,0.0,0.0,13490.244334600759,3209.737143298479,14506.75057580798
80,female,0.0,0.0,0.0,12237.197687024714,3561.34693845057,15755.210351948666
80,male,0.0,0.0,0.0,13860.303792775663,3352.252238355513,15546.115651853608
81,female,0.0,0.0,0.0,12237.197687024714,3561.34693845057,15755.210351948666
81,male,0.0,0.0,0.0,13860.303792775663,3352.252238355513,15546.115651853608
82,female,0.0,0.0,0.0,12237.197687024714,3561.34693845057,15755.210351948666
82,male,0.0,0.0,0.0,13860.303792775663,3352.252238355513,15546.115651853608
83,female,0.0,0.0,0.0,12237.197687024714,3561.34693845057,15755.210351948666
83,male,0.0,0.0,0.0,13860.303792775663,3352.252238355513,15546.115651853608
84,female,0.0,0.0,0.0,12237.197687024714,3561.34693845057,15755.210351948666
84,male,0.0,0.0,0.0,13860.303792775663,3352.252238355513,15546.115651853608
85,female,0.0,0.0,0.0,12293.350766872625,3786.3146570817494,16811.27919225285
85,male,0.0,0.0,0.0,14257.018193916349,3511.2045482414446,16536.169083412547
86,female,0.0,0.0,0.0,12293.350766872625,3786.3146570817494,16811.27919225285
86,male,0.0,0.0,0.0,14257.018193916349,3511.2045482414446,16536.169083412547
87,female,0.0,0.0,0.0,12293.350766872625,3786.3146570817494,16811.27919225285
87,male,0.0,0.0,0.0,14257.018193916349,3511.2045482414446,16536.169083412547
88,female,0.0,0.0,0.0,12293.350766872625,3786.3146570817494,16811.27919225285
88,male,0.0,0.0,0.0,14257.018193916349,3511.2045482414446,16536.169083412547
89,female,0.0,0.0,0.0,12293.350766872625,3786.3146570817494,16811.27919225285
89,male,0.0,0.0,0.0,14257.018193916349,3511.2045482414446,16536.169083412547
90,female,0.0,0.0,0.0,12314.408171815589,4042.824058222433,17833.14085575095
90,male,0.0,0.0,0.0,14680.387538022813,3686.594072956274,17476.91087048479
91,female,0.0,0.0,0.0,12314.408171815589,4042.824058222433,17833.14085575095
91,male,0.0,0.0,0.0,14680.387538022813,3686.594072956274,17476.91087048479
92,female,0.0,0.0,0.0,12314.408171815589,4042.824058222433,17833.14085575095
92,male,0.0,0.0,0.0,14680.387538022813,3686.594072956274,17476.91087048479
93,female,0.0,0.0,0.0,12314.408171815589,4042.824058222433,17833.14085575095
93,male,0.0,0.0,0.0,14680.387538022813,3686.594072956274,17476.91087048479
94,female,0.0,0.0,0.0,12314.408171815589,4042.824058222433,17833.14085575095
94,male,0.0,0.0,0.0,14680.387538022813,3686.594072956274,17476.91087048479
95,female,0.0,0.0,0.0,12300.369901853612,4330.875141872623,18820.795342442965
95,male,0.0,0.0,0.0,15130.411825095056,3878.4208125,18368.34101307034
96,female,0.0,0.0,0.0,12300.369901853612,4330.875141872623,18820.795342442965
96,male,0.0,0.0,0.0,15130.411825095056,3878.4208125,18368.34101307034
97,female,0.0,0.0,0.0,12300.369901853612,4330.875141872623,18820.795342442965
97,male,0.0,0.0,0.0,15130.411825095056,3878.4208125,18368.34101307034
98,female,0.0,0.0,0.0,12300.369901853612,4330.875141872623,18820.795342442965
98,male,0.0,0.0,0.0,15130.411825095056,3878.4208125,18368.34101307034
99,female,0.0,0.0,0.0,12300.369901853612,4330.875141872623,18820.795342442965
99,male,0.0,0.0,0.0,15130.411825095056,3878.4208125,18368.34101307034
100,female,0.0,0.0,0.0,12251.235956986691,4650.4679080323185,19774.242652328896
100,male,0.0,0.0,0.0,15607.091055133082,4086.684766872623,19210.4595111692
101,female,0.0,0.0,0.0,12251.235956986691,4650.4679080323185,19774.242652328896
101,male,0.0,0.0,0.0,15607.091055133082,4086.684766872623,19210.4595111692
102,female,0.0,0.0,0.0,12251.235956986691,4650.4679080323185,19774.242652328896
102,male,0.0,0.0,0.0,15607.091055133082,4086.684766872623,19210.4595111692
103,female,0.0,0.0,0.0,12251.235956986691,4650.4679080323185,19774.242652328896
103,male,0.0,0.0,0.0,15607.091055133082,4086.684766872623,19210.4595111692
104,female,0.0,0.0,0.0,12251.235956986691,4650.4679080323185,19774.242652328896
104,male,0.0,0.0,0.0,15607.091055133082,4086.684766872623,19210.4595111692
105,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
105,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
106,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
106,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
107,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
107,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
108,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
108,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
109,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
109,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
110,female,0.0,0.0,0.0,12167.006337214829,5001.602356701521,20693.482785408745
110,male,0.0,0.0,0.0,16110.425228136883,4311.385936074144,20003.266364781364
