age,sex,income_first,income,income_last,expenditure_rate_first,expenditure_rate,expenditure_rate_last
73,female,0.0,0.0,0.0,8819.269890446767,2002.759122148289,11910.32145769962
73,male,0.0,0.0,0.0,11460.523737642583,1880.381836501901,11787.944172053232
74,female,0.0,0.0,0.0,8819.269890446767,2002.759122148289,11910.32145769962
74,male,0.0,0.0,0.0,11460.523737642583,1880.381836501901,11787.944172053232
75,female,0.0,0.0,0.0,9068.849006416347,2096.584521387833,13636.140164923954
75,male,0.0,0.0,0.0,11415.03263498099,1938.400762357414,13477.956405893536
76,female,0.0,0.0,0.0,9068.849006416347,2096.584521387833,13636.140164923954
76,male,0.0,0.0,0.0,11415.03263498099,1938.400762357414,13477.956405893536
77,female,0.0,0.0,0.0,9068.849006416347,2096.584521387833,13636.140164923954
77,male,0.0,0.0,0.0,11415.03263498099,1938.400762357414,13477.956405893536
78,female,0.0,0.0,0.0,9068.849006416347,2096.584521387833,13636.140164923954
78,male,0.0,0.0,0.0,11415.03263498099,1938.400762357414,13477.956405893536
79,female,0.0,0.0,0.0,9068.849006416347,2096.584521387833,13636.140164923954
79,male,0.0,0.0,0.0,11415.03263498099,1938.400762357414,13477.956405893536
80,female,0.0,0.0,0.0,9281.55545128327,2242.831308460076,15505.007066064638
80,male,0.0,0.0,0.0,11184.733927756653,2033.7366083650186,15295.912365969583
81,female,0.0,0.0,0.0,9281.55545128327,2242.831308460076,15505.007066064638
81,male,0.0,0.0,0.0,11184.733927756653,2033.7366083650186,15295.912365969583
82,female,0.0,0.0,0.0,9281.55545128327,2242.831308460076,15505.007066064638
82,male,0.0,0.0,0.0,11184.733927756653,2033.7366083650186,15295.912365969583
83,female,0.0,0.0,0.0,9281.55545128327,2242.831308460076,15505.007066064638
83,male,0.0,0.0,0.0,11184.733927756653,2033.7366083650186,15295.912365969583
84,female,0.0,0.0,0.0,9281.55545128327,2242.831308460076,15505.007066064638
84,male,0.0,0.0,0.0,11184.733927756653,2033.7366083650186,15295.912365969583
85,female,0.0,0.0,0.0,9457.389225047527,2441.499483365019,17516.922161121674
85,male,0.0,0.0,0.0,10769.62761596958,2166.389374524714,17241.812052281366
86,female,0.0,0.0,0.0,9457.389225047527,2441.499483365019,17516.922161121674
86,male,0.0,0.0,0.0,10769.62761596958,2166.389374524714,17241.812052281366
87,female,0.0,0.0,0.0,9457.389225047527,2441.499483365019,17516.922161121674
87,male,0.0,0.0,0.0,10769.62761596958,2166.389374524714,17241.812052281366
88,female,0.0,0.0,0.0,9457.389225047527,2441.499483365019,17516.922161121674
88,male,0.0,0.0,0.0,10769.62761596958,2166.389374524714,17241.812052281366
89,female,0.0,0.0,0.0,9457.389225047527,2441.499483365019,17516.922161121674
89,male,0.0,0.0,0.0,10769.62761596958,2166.389374524714,17241.812052281366
90,female,0.0,0.0,0.0,9596.350327709124,2692.589046102661,19671.88545009505
90,male,0.0,0.0,0.0,10169.71369961977,2336.3590608365016,19315.65546482889
91,female,0.0,0.0,0.0,9596.350327709124,2692.589046102661,19671.88545009505
91,male,0.0,0.0,0.0,10169.71369961977,2336.3590608365016,19315.65546482889
92,female,0.0,0.0,0.0,9596.350327709124,2692.589046102661,19671.88545009505
92,male,0.0,0.0,0.0,10169.71369961977,2336.3590608365016,19315.65546482889
93,female,0.0,0.0,0.0,9596.350327709124,2692.589046102661,19671.88545009505
93,male,0.0,0.0,0.0,10169.71369961977,2336.3590608365016,19315.65546482889
94,female,0.0,0.0,0.0,9596.350327709124,2692.589046102661,19671.88545009505
94,male,0.0,0.0,0.0,10169.71369961977,2336.3590608365016,19315.65546482889
95,female,0.0,0.0,0.0,9698.43875926806,2996.0999966730037,21969.89693298479
95,male,0.0,0.0,0.0,9384.992178707224,2543.64566730038,21517.44260361217
96,female,0.0,0.0,0.0,9698.43875926806,2996.0999966730037,21969.89693298479
96,male,0.0,0.0,0.0,9384.992178707224,2543.64566730038,21517.44260361217
97,female,0.0,0.0,0.0,9698.43875926806,2996.0999966730037,21969.89693298479
97,male,0.0,0.0,0.0,9384.992178707224,2543.64566730038,21517.44260361217
98,female,0.0,0.0,0.0,9698.43875926806,2996.0999966730037,21969.89693298479
98,male,0.0,0.0,0.0,9384.992178707224,2543.64566730038,21517.44260361217
99,female,0.0,0.0,0.0,9698.43875926806,2996.0999966730037,21969.89693298479
99,male,0.0,0.0,0.0,9384.992178707224,2543.64566730038,21517.44260361217
100,female,0.0,0.0,0.0,9763.654519724334,3352.032335076045,24410.956609790876
100,male,0.0,0.0,0.0,8415.463053231939,2788.2491939163497,23847.173468631176
101,female,0.0,0.0,0.0,9763.654519724334,3352.032335076045,24410.956609790876
101,male,0.0,0.0,0.0,8415.463053231939,2788.2491939163497,23847.173468631176
102,female,0.0,0.0,0.0,9763.654519724334,3352.032335076045,24410.956609790876
102,male,0.0,0.0,0.0,8415.463053231939,2788.2491939163497,23847.173468631176
103,female,0.0,0.0,0.0,9763.654519724334,3352.032335076045,24410.956609790876
103,male,0.0,0.0,0.0,8415.463053231939,2788.2491939163497,23847.173468631176
104,female,0.0,0.0,0.0,9763.654519724334,3352.032335076045,24410.956609790876
104,male,0.0,0.0,0.0,8415.463053231939,2788.2491939163497,23847.173468631176
105,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
105,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
106,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
106,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
107,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
107,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
108,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
108,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
109,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
109,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
110,female,0.0,0.0,0.0,9791.997609077947,3760.3860613117863,26995.064480513305
110,male,0.0,0.0,0.0,7261.126323193916,3070.1696406844103,26304.84805988593
